,Name,Height,Place,Description
1164,천봉산,436,전라남도 보성군 문덕면,          
1165,천비산,466,"대전광역시 중구 침산동, 서구 정생동",          
1166,천삼산,819,"강원도 원주시, 충청북도 제천시",          
1167,천생산,407,"경북 구미시 신동ㆍ인의동ㆍ황상동ㆍ금전동, 장천면",          
1168,천성산,920,"경상남도 양산시 하북면, 상북면, 웅상읍",    봉만 계류미에 고층습원까지 있는 갖춤꼴          가파른 연봉들 첩첩이요 깊고 깊은 골짜기 굴 같다             는 산이다  웅상쪽에서 보면 깎아지른 듯한 산세가 단순 웅장한 홑산인데 양산쪽으로는 힘찬 산줄기를 여럿 뻗어내리면서 그 위에 수많은 암봉을 올려놓았다  능선들 사이 골짜기들은 암반계류 담소    가 즐비하다      신증동국여지승람    의 저 표현이 하나도 어긋남 없는  봉만미와 계류미가 다 같이 뛰어난 명산인 것이다          예전 지도에   천성산  이 붙어있었던 북봉 약       일대는 또 억새의 천국이다  그 천국 여기저기 벌여있는 고층습원에는 나라를 떠들썩하게 했던 꼬리치레도롱뇽과 끈끈이주걱 같은 희귀 동식물이 산다   자 모양으로 흐르는 특이지형 법수계곡 상류의 이색지대다          이땅에서 일출을 가장 먼저 볼 수 있는 곳으로도 이름나 있다  그런 만큼 조망이 뛰어나 영남알프스 아홉 준봉이 하나하나 또렷또렷 보이고 남으로 부산 금정산은 물론이려니와 멀리 김해 신어산  마산 무학산까지 두루두루 가늠할 수 있다          천성산이라고 불리게된 인연은 원효대사가 이 산으로 천 명의 중생을 입산시켜 모두 성인이 되게했다는 데서 비롯됐다  한편으로는 그들이  밥상을 던져 목숨을 구해준 은혜를 잊지 못해 찾아온 당나라 승려들이라는 설도 있는데 당나라를 가지도 않은 원효대사를 가지고 너무 장난을 친 듯하다  상봉은 최근까지 원효산이라고 했다 
1169,천왕산,619,"경상북도 청도군 풍각면, 각남면. 경상남도 밀양시 청도면, 성산면",              화왕산과 관룡산 조망이 일품                           천왕산      은 낙동정맥 사룡산에서 비슬산을 지나 밀양 종남산 오우진나루까지    킬로미터의 산줄기로 뻗은 비슬지맥의 한 봉우리다  묘봉산      에서 배바위산      으로 이어지는 비슬지맥에서 약간 벗어나 있지만 비슬지맥을 종주하는 등산인들이 꼭 들리는 곳이다              남쪽 밀양시 청도면의 소태리에서 죽바위산 호암산을 거쳐 건티재로 갔다가 배바위산 천왕산에 오른 후 천왕재로 내려오는 긴 코스의 산행을 할 수 있다  또 북동쪽의 풍각면 덕양리 가양 에서 임도를 따라 대산사까지 가거나 각남면 상옥산에서 대산사에 오른 후 족금당 천왕산 배바위산으로 산행을 이어갈 수도 있다  비슬지맥이 지나는 천왕산 배바위산 건티재 능선은 길이 뚜렷하지만 족금당과 대산사로 이어지는 능선은 길이 다소 희미하다 능선에 툭 튀어나온 큰 바위인 배바위에 오르면 화왕산과 관룡산 조망이 일품이다  능선에 샘이 없어서 식수는 미리 준비한다 
1170,천을산,156,대구광역시 수성구 고산동,          천을산은 고산동에 위치한 작은 산으로 정상부에는 체육공원이 위치하여 인근 주민들이 많이 사용하고 있다  북쪽에는 금호강이 흐로고 있고 바로옆에 위치한 고산은 삼국시대에 쌓은 것으로 보이는 토성이 있기 때문에 성동이라고 부르게 되었으며 성산봉대        고산서당 등 사적이 있다 
1171,천자봉,502,"경상남도 진해시 자은동, 웅천 1동",          
1172,천장봉,158,전라북도 전주시 상림동,          
1173,천주봉,839,경상북도 문경시 동로면,          
1174,천주산,640,"경상남도 창원시 마산회원구 구암동, 의창구 북면",
1175,천지갑산,462,경상북도 안동시 길안면,          
1176,천지봉,1087,"강원도 원주시 소초면, 횡성군 안흥면",          
1177,천지봉(천제봉),685,경상남도 밀양군 산내면,          
1178,천태산,392,충청남도 공주시,          옛날 이산에는 하늘에서 신선이 하강하여 놀고가던 곳이라하여 천태산이라 한다 
1179,천태산,631,경남 양산시 원동면,      
1180,천태산,289,전라남도 강진,          
1181,천태산,714,"충청북도 영동군 양산면, 충청남도 금산면 제원면",    기암괴봉과 암릉 아름다운 산        천태산        은 기암괴석이 도처에 기기묘묘한 형상을 이루며 일대 장관을 연출하는 산이다  비단으로 수놓은 듯한 기암괴석을 밧줄을 타고 오르는 암벽등반코스 등 여러 곳의 등산로가 개설되어 있어 많은 등산동호인들의 발길이 끊이지 않고  가족산행지로도 각광받고 있다          특히 양산팔경이 이곳 영국사를 제 경으로 시작되고 많은 문화유적들이 그 신비함을 더해주는 산이다  영국사를 오르는 골짜기 풍경이 매우 아름다우며  기암절벽에서 쏟아져 내리는 용추폭포  단 와 천년 정도로 추정되는 은행나무가 천태산을 찾는 등산인들을 맞이한다          천태산에는 보물  점  지방유형문화재  점  천연기념물  점 등이 있어 역사가 살아 숨쉬는 곳이기도 하다  이밖에도 공민왕이 옥새를 숨겨두었다는 옥새봉과  조가 자리 잡았다는 육조골이 있어 천년고찰 영국사와 함께 역사의 향기를 간직한 곳이다 
1182,천택산,683,"경상북도 상주시 화남면 임곡리, 화서면 사산리",          
1183,천황산,1189,"울산광역시, 경상남도 밀양시",          
1184,철마산,627,경상북도 청도군,          
1185,철마산,605,부산광역시 기장군 철마면,          
1186,첨찰산,482,전남 진도군 고군면ㆍ의신면,      
1187,첩푸산,699,"충청북도 충주시 상모면 중산리, 온천리",          
1188,청계산,849,"경기도 양평 서종면, 양서면",          
1189,청계산,658,"경상북도 상주시 화서면 화송리, 화남면 동관리",          
1190,청계산,618,"경기도 포천시 일동면, 가평군 하면",          
1191,청계산,873,"서울특별시 서초구 신원동, 경기도 과천시 막계동, 의왕시 청계동, 성남시 수정구",          
1192,청량산,870,경상북도 봉화군 명호면,    과장이 절대 아닌 한 송이 연꽃        한송이 연꽃으로 일컬어지는 낙동강변의 명산이다  이런 비유는 흔히 과장이기 일쑨데 이 산만큼은 허투루 한 소리로 여겨지지 않는다  금탑봉의 술대를 사방에서 에워싼 축융봉  경일봉  보살봉  정상 장인봉의 꽃잎들 가운데 앉혀진 청량사가 더할 나위 없이 포근하다          높이가 서울 삼각산보다 더 높다  게다가 주요 봉우리들이 얇은 푸나무옷을 걸친 듯한 바윗덩이라 봉만미     가 그만이다  보살봉의 경우 암벽등반 장비 없이는 오를 수 없을 정도로 가파르다  그럼에도 산역이 좁아 반나절이면 돌아볼 수 있다          능선을 반시계방향으로 돌 때 종착지가 되는 정상에서의 낙동강 경치가 시원스럽다  발 아래 광석나루는 옛날은 물론 다리가 놓인 지금도 낙동강 최고 절경으로 꼽힌다      밖에서 보는 산의 모습은 그냥 산수화다  북곡리 윗뒷실마을이 전망대인데 역광 받아 빛나는 하늘금 아래 어둑한 벽의 푸르스름한 색깔이 뇌리에서 사라지지 않는다 
1193,청명산,155,경기도 화성시,          화성시 서신면과마도면중심에 위치한 청명산은 특별히 전해오는 유래는 없으나 주위경관이 수려하고 오래전부터 인근 주민들이 즐기던 등산로이다 정상에서 푸르른논 밭과 궁평항 제부도및주위서해바다가 펼쳐져있어 장관을 이룬다             청명산은 역사나 유래는없으나 숲이 울창하고 가족간의 등산코스로 적당하다 홍법사와 법흥사를 품고있는 청명산은 그리높지 않아 포근한산으로 기억되며 기암괴석이없어전형적인 육산으로 기억될것이다
1194,청옥산,1277,"경상북도 봉화군 석포면, 소천면",              자연휴양림으로 더 알려진 청옥산                           태백산에서 남쪽으로 뻗어가던 백두대간 산줄기가 깃대배기봉에서 동남쪽으로 가지 쳐 강원도와 경계인 봉화군 석포와 소천면 사이에 불끈 치솟은 산이 청옥산이다  지금은 거의 사라진 산나물  청옥 에서 이름을 따왔다고도 하고 산아래 옥   광산에서 푸른 옥이 많이 나 이름 지어졌다고도 한다  태백산도립공원의 명성에 치이기도 하고 동해의 두타산 옆 청옥산과 혼동되기되는 등 사람들의 시선에서 한 발짝 비켜서 있었던 봉화의 청옥산은 산보다는 휴양림으로 더 많이 알려져 있다  산 중턱에 자리잡은 청옥산자연휴양림은     년 대관령과 함께 국내 최초로 조성된 휴양림인데다 금강송과 신갈나무    여년 전 식재된 낙엽송 군락 등 연륜만큼이나 우거진 초목들이 깊고 넓은 숲 그늘을 만들어주고 있기 때문이다  이처럼 산행 들머리에 휴양림이 있고 넛재      에서 임도를 따라 산행할 수 있다  정상까지 오르는 길에 이른바  깔딱고개 가 없어 가족 단위나 노약자는 물론 장애인도 어렵지 않게 산행을 즐길 수 있다  겨울철에는 적설량이 많아 늦은 봄까지 눈을 볼 수 있다 
1195,청옥산,1403,"강원도 동해시 삼화동, 삼척시 정선군",          
1196,청옥산,1256,강원도 평창군 평창읍,          
1197,청우산,619,"경기도 가평군 상면, 외서면",
1198,청태산,1200,"강원도 횡성군 둔내면, 평창군 봉평면, 방림면",          
1199,청화산,701,경상북도 구미시 도개면 다곡리,          
1200,청화산,984,"경상북도 문경시 상주시, 충청북도 괴산군",          
1201,초록봉,529,강원도 동해시,      
1202,초록산,152,경기도 화성시,          화성시청에서 남동쪽으로     떨어진 남측 외곽에 위치하며 화성시 양감면에 속한다  평택시와 인접 경기도 종합사격장 천주교묘지와 접하고있다  이곳은     년에 개장되어 산책로와  백여평의 잔디구장 배드민턴장  체력단련등의 시설이 갖추 고있으며    여대를 수용할수있는 주차공간이 마련되어 가족동반 및 각종단체 야유회로 각광을 받고있다  서울에서 가까운곳에 자리한 화성시 양감면의 초록산은 산림욕장 역시 주말을 이용해 산림욕을 즐기려는 사람들이 많이찾아오는 곳이다  단순한 산림욕만을 위한장소가 아니라 각종편익시설과 체육시설 놀이시설까지 두루 갖춘 대단위 휴식공간으로 사랑받는곳이다             울창한 숲사이로 넓은 산책로가 조성되어있어 어린이나 노인들도 힘들이지 않고 이용할수있으며  산에서 내려오는 계곡물을 자연식으로 막아만든 천연물놀이 풀장이 마련되어 아이들에게 좋은 놀거리를 제공한다 
